number of adults,number of children,number of weekend nights,number of week nights,car parking space,lead time,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking_status--converted,total_nights,total_guests,type of meal_Meal Plan 2,type of meal_Meal Plan 3,type of meal_Not Selected,room type_Room_Type 2,room type_Room_Type 3,room type_Room_Type 4,room type_Room_Type 5,room type_Room_Type 6,room type_Room_Type 7,market segment type_Complementary,market segment type_Corporate,market segment type_Offline,market segment type_Online
2,1,2,5,0,78,0,0,0,86.32,1,3/20/2018,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,289.5,0,0,0,90,1,10/13/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,5,0,103,0,0,0,55.96,0,8/22/2017,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,109,1,6/8/2018,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,118,0,0,0,86,0,3/1/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,5,0,56,0,0,0,118.95,0,9/5/2018,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,107,0,0,0,130,1,6/10/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,70,0,0,0,90.56,1,4/14/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,76,0,0,0,87.3,1,4/1/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,0,144,0,0,0,177.65,1,5/27/2018,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2,2,2,0,4,0,0,0,180.375,2,9/19/2017,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1
2,1,0,2,0,15,0,0,0,127,1,3/18/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,32,0,0,0,72.9,0,2/5/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,1,0,49,0,0,0,159.3,0,5/7/2018,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,1,3,0,77,0,0,0,135.15,1,5/12/2018,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,22,0,0,0,90,0,10/28/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,0,0,0,0,114,0,10/18/2017,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,1,1,58,0,0,0,125.1,1,6/21/2018,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,6,0,4,0,0,0,95.13,1,8/14/2017,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,117,0,0,0,105.84,0,4/29/2018,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,1,3,0,36,0,0,0,102,0,12/26/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,35,0,0,0,74.8,2,12/2/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,31,0,0,0,94.5,0,4/24/2018,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,4,0,79,0,0,0,120.6,0,6/16/2018,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,1,0,0,0,139.33,0,10/9/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,21,0,0,0,105,0,9/3/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,12,0,0,0,100,1,9/14/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,33,0,0,0,80.3,1,2/8/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,164,0,0,0,100,0,10/2/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,1,78,0,0,0,105.3,1,3/24/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,18,0,0,0,112.8,0,5/31/2018,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,21,0,0,0,151,0,8/15/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,3,0,0,0,0,0,91,1,11/9/2017,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,1,0,152,0,0,0,146.7,1,8/13/2018,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,43,0,0,0,58.4,0,10/2/2017,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,177,0,0,0,80.75,1,7/26/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,47,0,0,0,76.5,0,5/21/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,3,0,57,0,0,0,140.13,0,9/7/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,4,0,60,0,0,0,76,1,11/15/2017,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,180.375,0,9/16/2017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,102,0,0,0,101.5,0,10/16/2017,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,71,0,0,0,108,1,10/18/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,3,0,111,0,0,0,180.375,1,7/23/2018,0,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1
3,0,1,1,0,1,0,0,0,166,2.5,6/11/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,4,0,0,0,67.5,0,1/16/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,25,0,0,0,78.54,1,9/14/2017,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,2,0,209,0,0,0,152.1,1,11/6/2018,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,93,0,0,0,115,0,10/15/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,53,0,0,0,66.53,2,9/2/2017,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,1,1,0,1,20.975,1,8/12/2017,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,2,1,0,4,0,0,0,20.975,1,8/23/2017,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,3,0,289.5,0,0,0,90.3,2,12/29/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,122,0,0,0,85,0,4/15/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,16,0,0,0,75,0,3/11/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,4,0,28,0,0,0,115.37,1,8/28/2018,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,161,0,0,0,130,0,3/25/2018,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,2,0,57,0,0,0,126,2,12/9/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,19,0,0,0,94.35,1,6/12/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,4,0,109,0,0,0,118.46,2.5,7/6/2018,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,239,0,0,0,90.6,0,6/15/2018,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,33,0,0,0,82.9,2,3/5/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,11,0,0,0,95.33,1,8/18/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,5,0,40,0,0,0,135.64,1,4/21/2018,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,1,1,0,45,0,0,0,122.4,0,6/18/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,1,3,0,41,0,0,0,116.1,0,5/9/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,167,0,0,0,62.18,0,6/28/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,62,0,0,0,63.75,0,3/9/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,4,0,113,0,0,0,118.8,0,9/7/2018,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,1,1,0,0,0,167,0,8/10/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2,2,2,0,84,0,0,0,180.375,1,5/13/2018,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2,2,2,0,68,0,0,0,108.38,1,4/24/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,9,1,0,3,20.975,1,9/7/2018,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0
3,0,1,2,0,245,0,0,0,128.7,0,10/28/2018,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,80,0,0,0,80.33,1,3/17/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,7,0,0,0,140,1,8/22/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,0,128,0,0,0,76.5,2,8/8/2017,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,100,0,0,0,105.3,1,5/1/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,118,0,0,0,87.3,1,4/3/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,166,0,0,0,110,0,11/1/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,41,0,0,0,83,0,9/4/2017,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,174,0,0,0,99.45,1,8/13/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,1,0,27,0,0,0,104.5,2.5,12/27/2017,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,6,0,2,0,0,0,92.54,2,11/16/2018,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,37,0,0,0,95,0,10/13/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,188,0,0,0,130,0,6/15/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,68,1,1,0,63,1,1/2/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,189,0,0,0,109.8,0,10/28/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,10,0,0,0,103,0,5/16/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,1,0,19,0,0,0,130,1,2/20/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,61,0,0,0,117,0,3/23/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,95,0,0,0,60.5,0,12/29/2017,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,1,0,83,0,0,0,112.2,0,9/30/2017,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,37,0,0,0,135.9,0,8/1/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,19,0,0,0,151,1,7/25/2018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,0,22,0,0,0,180.375,2,9/16/2018,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,1,0,22,0,0,0,59.09,0,12/26/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,151,0,0,0,103.09,0,7/9/2018,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,26,0,0,0,87,0,2/28/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,0,0,27,0,0,0,137,0,4/17/2018,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,79,0,0,0,109,0,6/24/2018,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,1,0,247,0,0,0,115,1,6/6/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,189,0,0,0,99.45,1,7/17/2018,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,289.5,0,0,0,115,1,8/18/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,2,0,27,0,0,0,130,2,2/22/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,0,51,1,0,3,65,0,5/22/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,2,0,245,0,0,0,75,0,6/17/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,0,52,0,0,0,132.9,0,7/8/2018,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,0,13,0,0,0,120,0,10/18/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,46,0,0,0,79.2,1,11/11/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,1,0,84,0,0,0,159.3,0,8/28/2018,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,188,0,0,0,130,0,6/15/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,19,1,1,0,90,0,10/6/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,67,0,0,0,140.4,1,5/27/2018,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,75,0,8/11/2017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,273,0,0,0,109,0,7/17/2017,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,110,0,0,0,94.5,0,7/25/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1,75,0,12/15/2017,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,2,0,32,0,0,0,75,1,10/23/2017,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,2,1,0,282,0,0,0,76.67,0,10/10/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,38,0,0,0,126,0,10/2/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,175,0,0,0,85.5,1,7/23/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,143,0,0,0,140.7,0,8/18/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,0,127,0,0,0,103.7,1,6/26/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,142,0,9/8/2017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,5,0,95,0,0,0,103.7,2.5,12/21/2018,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,118,0,0,0,110,0,6/6/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,45,0,0,0,75,0,11/10/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,1,0,69,0,0,0,137.7,0,7/25/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,57,0,0,0,87.3,2.5,9/7/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,5,1,0,4,20.975,2.5,8/24/2018,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,2,0,39,0,0,0,101.5,0,8/14/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,0,0,0,97,1,2/24/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,1,0,89,0,0,0,150.3,1,8/15/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,0,85,0,0,0,82.45,0,3/29/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,4,1,0,3,103,1,7/1/2018,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,2,6,0,11,0,0,0,145,0,7/5/2018,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,12,0,0,0,145,1,7/11/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,77,0,0,0,134.85,1,5/14/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,1,1,0,14,0,0,0,168.25,1,10/22/2018,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,2,1,0,1,0,0,0,60,0,2/28/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,133,0,0,0,76,0,6/13/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,3,0,0,0,63.5,1,8/10/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,19,0,0,0,95,0,9/18/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,86,0,0,0,90.95,2.5,9/3/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,2,0,23,0,0,0,98.4,2,10/16/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,65,0,0,0,135.9,1,9/22/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,1,0,0,0,130,1,11/16/2018,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,66,0,0,0,81.9,2,11/19/2017,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,1,4,0,50,0,0,0,78.85,1,2/22/2018,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,87,0,0,0,141.3,0,6/26/2018,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,159,0,0,0,70,1,4/9/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,39,0,0,0,170.1,2,8/13/2018,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,289.5,0,0,0,115,1,10/23/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,5,0,22,0,0,0,180.375,0,12/29/2017,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,2,0,102,0,0,0,82.45,0,7/10/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0
4,0,0,3,0,86,0,0,0,180.375,1,10/20/2018,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,2,2,0,56,0,0,0,180.375,0,9/25/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,6,0,36,0,0,0,68.07,1,12/10/2018,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,50,0,0,0,118.8,1,10/4/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,115,0,0,0,104.4,0,10/27/2018,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,12,65,0,3/23/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,3,0,35,0,0,0,71.1,0,3/3/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,17,0,0,0,95,0,5/21/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,4,11,0,237,0,0,0,116.62,1,9/13/2018,1,15,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,0,125,0,0,0,136,2,9/7/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,0,32,0,0,0,147.9,0,12/2/2018,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,0,0,5,0,0,0,123.7,0,9/18/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,91,0,0,0,135.9,0,6/19/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,102,0,0,0,109,0,10/16/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2,1,0,9,0,0,0,180.375,1,3/20/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,1,3,0,155,0,0,0,115.6,1,12/26/2018,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,180.375,0,5/14/2018,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,3,0,11,0,0,0,65,0,9/15/2017,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,80,0,2/19/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,1,4,0,86,0,0,0,73.83,0,3/23/2018,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1,18,1,3,19,67,0,10/18/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,2,0,58,0,0,0,80.3,1,3/4/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,54,0,0,0,85,0,4/30/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1,2,3,0,25,0,0,0,152.1,1,7/23/2018,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,107,0,0,0,89.25,1,9/9/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,4,0,100,0,0,0,110,0,9/28/2018,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,2,0,273,0,0,0,95,0,5/13/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,29,0,0,0,79,0,3/18/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,221,0,0,0,80,0,8/12/2018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,213,0,0,0,102.85,2,10/1/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,198,0,0,0,90,0,9/9/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,81,0,0,0,62.37,2,1/29/2018,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,23,0,0,0,98,0,4/8/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,26,0,0,0,117.67,1,9/17/2017,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,20,0,0,0,141,1,6/18/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,0,124,0,0,0,156.61,2,12/26/2018,1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,3,0,85,0,0,0,152.1,0,8/3/2018,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,167,0,0,0,105.3,0,8/6/2018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,71,0,0,0,119.85,1,5/30/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,48,0,0,0,97.2,2,11/4/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,37,0,0,0,116.1,0,5/13/2018,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,2,0,76,0,0,0,150.45,0,5/29/2018,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,13,0,0,0,71,0,1/20/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,3,0,0,0,20.975,0,6/27/2018,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1,2,0,75,0,0,0,60,0,12/7/2017,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0,5,1,0,1,89,1,4/5/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,0,0,289.5,0,0,0,115,1,10/23/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,180,0,0,0,100,1,5/2/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,122,0,0,0,75.9,2,11/14/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,224,0,0,0,65,0,10/2/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,24,0,0,0,104.55,2,5/29/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,2,0,162,0,0,0,115,0,10/14/2018,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,1,0,25,0,0,0,180.375,0,7/2/2018,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,1,0,0,0,115,0,8/4/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,236,0,0,0,84.43,1,9/27/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,120,0,0,0,90.95,0,4/8/2018,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,1,12,0,0,0,180.375,1,3/24/2018,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,4,0,224,0,0,0,97.18,1,9/3/2018,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,4,0,33,0,0,0,79.11,0,10/21/2017,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,24,0,0,0,20.975,0,5/13/2018,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,1,0,22,0,0,0,120,1,9/8/2017,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,0,10,0,0,0,126,1,10/20/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,15,0,0,0,91,1,2/16/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,5,0,230,0,0,0,137,0,9/6/2018,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,54,0,0,0,67.32,0,3/16/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,45,0,0,0,81.62,0,10/23/2017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
